"nurseryid"	"(E)-Geranylacetone"	"1-Butanol"	"1-Butanol, 2-methyl-"	"1-Butanol, 2-methyl-, acetate"	"1-Dodecanol"	"1-Heptanol"	"1-Hexanol"	"1-Hexanol, 2-ethyl-"	"1-Octanol"	"1-Octen-3-ol"	"1-Octen-3-one"	"1-Pentanol"	"1-Penten-3-one"	"1-Penten-3-one, 2-methyl-"	"1-Propanol"	"1-Propanol, 2-methyl-"	"1,3-Dioxolane, 2,4,5-trimethyl-"	"1,3,6,10-Dodecatetraene, 3,7,11-trimethyl"	"2-Dodecanone"	"2-Heptanone"	"2-Heptenal"	"2-Hexen-1-ol, acetate, (Z)-"	"2-Hexenal"	"2-Octenal, (E)-"	"2-Pentenal, (E)-"	"2-Propenal"	"2,2,7,7-Tetramethyloctane"	"2,4-Heptadienal, (E,E)-"	"2,4-Hexadienal"	"3-Hexenal"	"3-Hexenyl acetate"	"3-Methyl-3-butenyl acetate"	"4-Oxohex-2-enal"	"5-ethyl-2(5H)-furanone"	"5-Hepten-2-ol, 6-methyl-"	"5-Hepten-2-one, 6-methyl-"	"5-Hexen-1-ol"	"5-Hexenyl acetate"	"à-Farnesene"	"Acetic acid"	"Acetic acid, butyl ester"	"Acetic acid, hexyl ester"	"Acetic acid, methyl ester"	"Acetic acid, pentyl ester"	"Acetone"	"Benzaldehyde"	"Benzene"	"Benzophenone"	"Benzothiazole"	"Butanal"	"Butanal, 2-methyl-"	"Butane, 1-methoxy-2-methyl-"	"Butanoic acid, 2-methyl-, 2-methylbutyl ester"	"Butanoic acid, 2-methyl-, ethyl ester"	"Butanoic acid, 2-methyl-, hexyl ester"	"Butanoic acid, 2-methyl-, methyl ester"	"Butanoic acid, 2-methyl-, pentyl ester"	"Butanoic acid, 2-methylbutyl ester"	"Butanoic acid, 2-methylpropyl ester"	"Butanoic acid, 3-hydroxy-, ethyl ester"	"Butanoic acid, butyl ester"	"Butanoic acid, ethyl ester"	"Butanoic acid, hexyl ester"	"Butanoic acid, methyl ester"	"Butanoic acid, pentyl ester"	"Butanoic acid, propyl ester"	"Butyl 2-methylbutanoate"	"Butyrolactone"	"Cyclopropane, nonyl-"	"Decanal"	"Estragole"	"Ethanol"	"Ethyl Acetate"	"Furan, 2-methyl-"	"Furan, 2-pentyl-"	"Furan, tetrahydro-2,2,5,5-tetramethyl-"	"Heptanal"	"Heptane, 2,2,4,6,6-pentamethyl"	"Hexamethylene diacrylate"	"Hexanal"	"Hexane, 1-methoxy-"	"Hexanoic acid, 2-ethyl-"	"Hexanoic acid, butyl ester"	"Hexanoic acid, ethyl ester"	"Hexanoic acid, hexyl ester"	"Hexanoic acid, methyl ester"	"Hexanoic acid, propyl ester"	"Isobutyl acetate"	"Isopropyl Alcohol"	"n-Propyl acetate"	"Octanal"	"Octane, 2,2,6-trimethyl-"	"Pentanal"	"Pentanoic acid, ethyl ester"	"Phenol"	"Propanal"	"Propanoic acid, 2-methyl-, butyl ester"	"Propanoic acid, 2-methyl-, ethyl ester"	"Propanoic acid, 2-methyl-, hexyl ester"	"Propanoic acid, butyl ester"	"Propanoic acid, ethyl ester"	"Propanoic acid, hexyl ester"	"Propanoic acid, propyl ester"	"Tetrahydrofuran"	"Toluene"	"β-Damascenone"
5280	0	7391734	8427373	42155610	0	50465	22052842	266644	30665	0	317061	384589	102692	32864	332056	50138	0	0	0	0	287267	0	12871368	125370	0	0	0	0	330033.5	10276624	0	0	0	0	0	109975	0	0	1547001	0	51612788	23783579	0	2764441	0	0	0	0	0	0	0	29910	83304	0	9093420	23984	48948	18853	0	0	2066033	0	1371994	0	0	0	1302853	0	0	0	0	18337	229066	0	0	0	37066	0	0	9883769	6055.1	0	0	0	128089	0	0	1378424	0	4628584	173035	0	838508	0	0	75298	0	0	57002	3692065	0	180452	1176035	0	0	102142
6012	0	6017425	2290169	30736059	0	0	13050940	604005	0	0	72615	360567	55428	0	31795	53101	0	0	0	0	92653	0	2806971	25309	0	18394	0	0	371594.5	11190245	12776.75	0	0	0	0	141970	28845	974427	1857555	0	87617924	40001030	134857	6370703	0	0	29666	0	32731	0	0	0	0	8150017	182947	112196	0	0	495956	0	791625	88101828	499484	2605295	0	144792	199542	0	0	0	0	571071	23943127	0	0	0	144418	20576	0	5398144	0	0	0	1143094	28386	0	0	1816975	0	2868831	148944	63260	0	353604	5337.3	0	0	371141	0	389272	5645151	0	0	0	0	23209
6019	0	3433165	9748329	634220	0	0	6069479	170098	0	16464	409725	269096	372043	312332	0	86050	0	0	0	0	451479	0	13559513	200501	459234	0	0	0	777748	25794699	0	0	0	19819	0	188238	0	0	98759	0	1102189	419168	0	0	0	12913	0	16337	0	0	0	69378	0	0	389357	0	0	6692.6	0	0	1370661	112860	77034	0	0	0	143756	13971	0	5808.5	0	0	0	0	22628	0	200835	0	0	17131322	0	0	0	0	0	0	0	66182	0	46548	106730	22746	924263	0	0	0	0	0	0	215703	0	0	0	0	0	150627
6031	0	6723491	4022755	106557496	0	0	13404623	259838	404121	0	46278	128134	36294	0	48936	53543	0	0	0	0	66150	39789	4543448	39606	0	0	0	0	46357.5	0	0	0	0	0	0	38450	6619	973147	153231	0	134832783	57673673	51917	6504998	0	0	8907.2	21124	0	0	0	0	0	329545	1937558	54438	0	5777.2	1209702	0	2523395	4679037	1211654	853378	0	0	544540	10373	0	0	0	0	0	0	0	0	0	0	0	5483015	0	0	292250	284361	219568	470548	155774	3101463	0	4066403	392153	0	0	0	0	0	0	0	0	1880906	0	23169	576664	0	0	40639
6038	0	7920132	6594720	55482122	0	0	9717089	40901	48974	0	130166	218726	31932	0	0	159127	0	0	0	0	0	0	4997291	32223	0	0	0	0	50691.5	1446364	0	0	0	0	0	37917	0	319622	43888	0	73183706	11138150	0	2214825	42101	25212	0	0	0	0	0	11101	11509	0	477708	29547	0	51538	256728	0	2637902	1704997	623502	490103	0	0	881046	0	0	0	0	0	0	0	0	0	128073	0	0	4455922	0	0	132174	0	0	0	8840.9	1897363	0	500061	51007	41262	0	0	0	0	31335	0	0	339866	0	0	0	0	0	74348
6042	0	3619074	369665	8507928	0	0	13274776	0	38422	11199	0	128010	48107	0	0	56892	0	0	20518	0	0	0	11550202	26734	0	0	0	0	157232.5	3658885	0	28856	0	0	0	13468	15131	1031425	435641	0	74042942	56901922	22402	3157254	0	0	0	0	0	0	0	0	0	0	449675	0	0	0	0	0	1161504	188149	5744744	0	15884	0	0	0	0	5702.6	0	0	0	0	0	0	70251	14719	0	7187521	0	0	0	0	167286	0	0	1867268	27466	1071400	140117	49068	366213	0	2553.9	0	56963	0	314517	391085	0	84351	0	0	0	0
6046	0	5697028	1019903	15962631	0	0	5819014	95487	0	0	82425	201320	0	0	0	164292	0	0	0	0	79653	0	2113758	33327	0	0	37059	0	97071	3102687	0	0	0	0	0	10083	0	30964	221037	0	64363427	7882041	43585	2602045	0	0	0	0	0	0	0	0	0	0	151493	0	0	0	0	0	2052701	571719	1957314	434748	23065	0	101061	0	0	0	0	0	93057	0	0	15945	71060	0	0	5658758	0	0	0	0	57127	0	0	3483837	0	1202970	55855	66689	0	0	0	0	0	0	0	383014	0	0	29016	0	0	91683
6053	0	3646686	1298805	21283	0	14368	10096559	1063699	31775	0	216203	223647	80284	139824	0	18414	0	0	8882.5	145286	159299	0	6879390	79056	0	0	0	0	323178	10567502	0	0	0	0	0	80753	0	0	231363	0	1114822	572391	0	0	0	0	8225.9	0	4597.8	0	0	0	0	0	0	0	0	0	0	0	358087	124209	343042	107092	0	71020	0	0	0	0	17216	0	0	0	0	0	338328	0	0	7509955	0	126085	0	0	0	0	0	0	0	0	170328	58402	910955	0	6374.4	0	0	0	0	0	0	0	0	0	0	50192
6059	0	10285631	3370861	18152877	0	0	5386426	201796	0	11771	450016	195688	209083	56255	0	41379	0	0	0	0	470742	0	6890657	200909	0	0	0	0	304960.5	12245562	0	0	0	0	0	328048	0	0	61579	0	55934149	5328017	0	976316	48829	0	0	0	0	0	0	0	0	29561	52140	0	0	0	8920.2	0	818884	1186375	121810	0	0	0	100553	13916	0	0	0	0	0	0	0	0	205026	0	0	8987091	0	0	74345	0	0	0	0	715977	0	894321	96440	0	820722	0	0	0	0	0	0	79785	0	0	0	0	0	102854
6064	0	12340435	2092730	5483.4	0	0	24085264	184791	44837	10637	313766	571267	110109	109882	0	27385	0	0	0	0	350055	0	8533901	160270	0	0	0	0	244544	8057950	0	0	0	0	0	157220	0	0	482533	0	1463438	33778	0	0	0	0	0	0	0	0	0	0	0	218245	3102715	227026	0	0	525380	0	8884702	13934052	6246824	3820515	165751	8480580	637440	11472	0	0	0	0	0	0	0	0	50706	0	0	3729382	29087	0	0	0	466653	56037	0	0	0	0	0	0	182912	0	0	0	0	0	0	774636	0	0	0	0	0	41667
6079	0	3634389	4141591	45537922	0	58348	9001740	370997	80023	0	172625	230372	51532	0	0	32412	0	24696	0	0	125246	0	5287764	59918	0	0	0	0	330992	5627493	0	0	0	0	39978	149628	29788	926752	2492125	0	47458981	17794596	50799	3670365	36702	0	0	0	0	0	0	0	0	4973442	721727	85659	0	0	0	0	834574	7012380	286715	226120	0	0	334303	0	0	106598	137543	305124	9593095	0	0	9618	293704	19539	0	3665949	0	0	52187	0	158927	0	0	1363915	19095	2286690	263744	60756	555264	0	4465.1	13835	0	74609	0	711870	0	11964	360803	0	0	0
6109	0	2770790	2576203	660379	0	0	5019112	213594	0	0	262182	242371	250430	0	0	0	0	0	0	0	286443	0	15821210	110106	314965	0	0	0	548763.5	0	0	0	0	0	6519.5	210048	0	0	931586	0	1163423	107523	0	0	0	0	0	22110	0	0	0	4482.2	0	0	154113	0	0	0	0	0	847619	733535	681856	143128	0	848781	55844	0	0	0	0	0	0	0	0	0	126920	0	0	22760186	0	0	0	0	0	0	0	0	26548	0	58420	0	592828	0	3322.7	0	0	0	0	0	0	0	0	0	0	278542
6119	0	13264794	6881466	206447	0	0	18480690	364136	0	0	333853	670967	42897	0	0	73618	0	0	0	0	319607	0	9304954	136914	0	0	0	0	80433	0	0	0	0	0	3573.4	128662	23165	0	299654	0	411310	57499	0	0	46563	0	0	0	0	0	0	37451	0	0	881961	0	0	28394	0	0	0	928096	1873116	398648	0	1282474	293290	0	1163306	0	0	10481	0	0	0	0	186516	0	0	6599059	0	0	0	0	257590	0	0	0	0	0	103674	10956	424979	0	0	0	0	0	0	49508	0	0	0	0	0	60105
6136	0	6346685	1202724	28127872	0	0	10144165	620217	21453	0	203676	221032	125495	0	0	193177	0	273688	0	70619	160893	0	10955305	105058	0	60625	0	0	419430	12444575	52037	0	0	0	0	144373	0	141973	19955808	608478	114207130	61257891	0	7591852	89817	0	135495	16552	0	0	0	0	0	0	2272010	0	3029.8	0	0	0	9481897	0	7577515	0	144327	0	559385	0	0	28564	559145	0	0	0	0	0	295964	0	0	8451796	0	0	0	0	1344485	0	0	4086963	0	1839791	249547	37399.5	537159	0	0	0	0	0	193806	2200341	0	289632	178981	0	168841	95578
6143	0	8608294	1032401	60205589	0	4637.6	7859693	151508	0	0	0	75339	0	0	79023	18732	0	0	0	0	0	54488	8643102	0	0	0	0	0	0	0	29996	0	0	0	22366	151232	0	275221	96365	0	193797196	77470686	0	4532796	43270	0	0	0	0	0	0	0	0	0	142835	0	0	0	0	0	214603	79693	43931	0	0	0	67599	0	0	0	328657	0	0	0	0	0	44316	0	0	6670265	0	0	47036	0	55388	0	0	1456867	0	5263659	170795	0	0	0	0	0	0	0	0	903726	0	0	70973	0	0	142312
6166	0	6855571.5	2200026.5	0	0	59815	17716814	168914.5	0	0	57190.5	665482	62756	0	0	76684	0	52477	0	0	54282	0	4551727.5	23250	0	0	0	0	521609.25	19843531.5	0	0	0	18193	61568	86822	26775	0	3561297	0	114055	262155.5	0	0	31076	0	0	16347	0	0	0	9558	0	18189121	352661	171956	0	0	0	156941	680814	56381626.5	767845.5	1417033.5	47191	897124.5	0	0	0	43589	2811.1	1930575	0	0	0	0	90761	0	0	4182988	21594	0	0	8672427	103185	323275	0	0	0	0	70511	43792.5	160977	1633068	0	0	0	1058005	0	0	2661242	0	0	0	0	19655
6170	0	4163398	6105655	1186092	0	9442.7	23022654	689144	8928.9	6694	120408	546291	100290	0	45561	158289	1164721	22216	0	0	97617	0	8758459	20997	0	32694	0	0	457720	10718656	0	0	0	10839	71706	234506	63101	0	3202056	0	5172168	666796	962740	84345	0	24176	33958	16409	37462	0	0	0	0	53263968	227803	1066706	0	0	241318	405847	599222	119910196	422164	5713128	0	1795401	0	22125	0	0	14504	6166470	0	0	0	0	81244	0	0	17108343	0	0	0	16403436	391643	1004221	65061	0	0	1081476	328363	8841	0	1175031	0	0	0	2204570	0	85938	18413554	0	0	0	32147	0
6175	0	8300350	5422866	0	0	0	9009342	685373	0	7121.4	187756	380871	271976	0	0	99660	0	26940	0	0	135681	0	21685388	54612	0	0	0	0	126035	2912806	0	0	0	0	7548	166454	0	0	2819645	0	263954	61033	0	0	49589	0	0	0	0	0	0	0	0	135410	48956	0	0	0	159119	0	2281458	12057819	321086	291713	20858	2401363	40945	23290	0	52307	5750	82044	0	0	0	0	203554	25543	0	12135220	0	0	40225	0	17514	0	0	0	0	21967	183111	25847.5	987498	0	0	0	0	0	0	0	0	0	0	0	0	0
6184	0	9912794	1410622	21200528	0	0	22077973	682566	118619	0	46023	306458	40921	0	0	46703	0	0	0	0	0	0	8151004	32987	0	0	0	0	133962.5	3211427	0	0	0	0	0	43407	0	474870	284095	0	109247843	65265593	59002	6634111	28724	0	13720	11740	0	0	0	0	0	0	196450	0	0	0	0	0	2096506	1067045	1731804	776333	0	0	81539	0	0	10988	22639	0	0	0	0	0	143552	0	0	4300592	0	0	0	0	47538	0	0	771260	0	850255	335689	37557	0	0	3869.4	0	0	0	0	372853	0	0	0	0	0	90235
6194	0	2729156	1388468	0	0	0	8968454	72798	0	0	111906	268687	205534	0	0	119058	0	0	0	0	121345	0	8857390	19712	0	0	0	0	664526	23138073	0	0	0	14259	3113.9	117839	0	0	1251289	0	375945	481708	0	0	0	0	0	13635	0	0	0	0	0	0	0	0	0	0	0	0	291741	421627	126674	0	0	183802	0	15777	0	20163	3485.6	0	0	0	0	0	103126	0	0	4464464	0	0	0	0	0	0	0	0	0	0	30044	38197	730973	0	3363.4	0	0	0	0	0	0	0	0	0	0	0
6202	0	21238387	16202653	83217504	0	30157	25481357	604773	19068	10939	291864	757907	81681	0	1045192	117419	1995065	0	0	0	312016	0	15018543	167982	0	0	8356.8	0	156564.5	3012576	0	0	0	0	59509	263834	38600	585770	1201209	0	112446374	39138719	1962483	5916194	0	0	0	0	0	0	0	75062	117100	1597356	3333258	771027	26850	10895	1651152	0	2876898	3389270	462609	0	0	0	2050106	15905	0	126396	1120463	5826820	64518931	0	0	0	286041	0	12972	40200117	77788	0	143177	0	86079	0	0	3260666	0	11384315	174413	23735	0	0	0	109939	324028	77554	165486	490523	0	6212.2	78455	0	0	0
6214	0	9530874	1278212	36374663	0	51785	15785880	204714	77643	9647.2	130774	240835	31805	0	0	160192	0	0	0	0	122256	0	940572	37337	0	0	0	0	100694	3589612	88131	0	0	0	0	101171	0	450757	1230769	118654	177727327	81643169	0	9070312	53157	0	0	0	0	0	0	0	0	72155	966028	0	0	0	152772	0	919990	1287788	0	0	0	0	485330	14303	0	21169	0	0	0	0	0	0	242769	0	0	0	0	0	247844	0	51471	0	13025	2364003	0	3549596	311569	15454	159534	0	0	0	48205	0	0	734612	0	0	0	0	0	92605
6237	0	4538265	4264654	130028427	0	0	5139941	108197	0	0	45120	177271	67518	0	250793	45156	0	0	0	0	0	0	5197123	0	0	0	0	0	501144	13787757	37361	144711	0	0	13684	56238	0	996894	2131496	68373	136884426	46126643	165659	11773859	0	0	0	0	0	0	0	41590	45029	230384	3431755	1040193	44955	0	1845210	0	805862	1180503	319374	651261	0	0	1168234	16767	0	16715	2132.5	0	0	0	0	0	0	0	0	6572047	0	0	0	0	80258	0	66336	3092664	0	16381121	152691	26202	0	0	6819.5	0	0	0	0	2468939	0	35922	1913015	0	0	42674
6246	0	4293727	2195111	56171722	0	0	4299278	177848	4410.2	0	0	81738	237818	0	0	55996	0	0	0	0	126415	0	13376151	41475	0	0	0	0	595622	17416419	0	0	18639	0	0	86395	0	249190	628629	18875	121268852	27757100	142570	3021204	0	0	27875	0	4231.4	0	0	0	0	80097	2081300	118638	0	0	0	0	4981688	1822548	2657371	2367879	31808	0	679263	14272	0	0	728981	0	0	0	0	0	111716	0	0	7339079	0	0	0	0	284896	0	0	3276237	0	6698688	197896	26680	0	0	6667.3	0	0	0	0	3323132	0	32617	1983985	0	0	27164
6248	0	8165799	10995584	4048.8	0	146912	37953703	347101	134014	12076	314429	1104188	138392	198011	20899	142336	0	0	0	0	282256	0	11484607	159467	0	0	0	0	452194	11073664	0	0	0	0	0	113094	50955	0	671659	0	285366	116406	0	0	0	0	0	4566.6	0	0	47004	173451	77772	24535035	7123018	2166873	160964	110504	2094191	0	5763885	128321959	7130955	10789647	415132	7306011	1873363	17911	0	138431	2489.4	341818	0	0	0	0	0	0	0	11912113	122679	0	540514	3397763	531370	695289	0	0	0	0	192347	18749	233601	543704	7433.5	0	317897	1113662	220932	108320	7050338	40402	0	13273	0	50300
6250	0	4548020	3610790	28933534.5	0	0	7061181	113370	0	11148	494070	167826	174564	0	25502	63067	0	0	0	0	505869	0	5624777	259422	0	0	0	0	759857	26397207	0	0	0	19058	0	123629	0	161706	477548	0	77094796	45830452	0	4129617	0	0	8203	18292	0	24037	44365	0	0	0	1659835	0	0	0	0	0	910182	0	885023	0	0	0	216628	12270	0	0	0	0	0	0	0	0	137572	0	0	6056841	0	0	44426	0	114628	0	0	1249872	0	1893866	207371	40386	626611	0	2957	36783	0	0	0	596309	0	54688	0	0	0	106682
6255	0	11652704	19095274	467706	87359	52492	21235307	418653	0	11403	438992	668559	165762	150355	80868	1848.7	0	27942	0	23642	435208	0	10471243	232595	0	0	0	0	517073	16268007	0	0	0	0	79457	336063	14149	0	4090159	0	612443	118221	0	0	113505	0	0	0	0	3323.3	0	0	0	0	355018	0	0	0	0	0	302765	0	62254	0	0	0	113979	13657	0	0	9395.1	113095	0	0	0	0	264926	12612	0	37958438	0	0	38104	0	80150	0	0	0	0	0	94519	31326	583593	0	6833.5	0	0	0	0	0	0	0	0	0	0	52971
6271	0	6870050	3430711	131847733	0	0	6350057	515805	5408.3	0	132973	124242	42484	0	53262	56034	0	0	0	157884	0	116039	3953632	46699	0	0	0	0	284163	8156647	65958.6666666667	0	0	0	12798	147260	0	2161682	1089679	45481	68798926	96087141	16664	12828440	25133	0	0	0	0	0	0	0	0	0	852841	0	0	0	0	0	1165064	76045	217292	0	0	0	612228	0	0	0	69685	76008	5100138	0	0	0	269726	0	0	8254648	15628	20050	49707	0	15186	0	0	3307094	0	5626917	261906	43558	459625	0	0	0	0	0	0	1128546	0	0	32502	0	0	41087
6284	0	8522998	2065178	37554596	0	2304.5	6970801	187819	0	0	0	154591	19406	0	0	97114	0	0	0	0	0	24875	2628108	0	0	0	0	0	198415	5548827	41456	129522	0	0	15486	142917	0	429687	420571	0	125959172	42859745	0	4000553	79057	0	0	0	0	0	0	0	0	0	158193	0	0	0	0	0	313302	0	0	0	0	0	116967	0	0	10625	12661	0	0	0	0	0	149929	0	0	7514924	0	0	162518	0	182010	0	0	971404	28142	1634111	222475	6897.2	62580	0	0	0	0	0	0	442970	0	0	0	0	0	60393
6292	0	3805889	337984	18868041	0	0	7210655	421044	0	0	166956	127143	47741	0	0	156896	0	0	0	0	189327	128844	5915723	86506	0	0	0	0	148307	4417063	11972.55	0	0	0	0	68646	0	283573	524007	0	125455255	91553106	0	10069402	47715	0	22921	0	0	0	0	0	0	0	397590	0	0	0	0	0	2001784	184279	2768665	0	29684	0	141652	14150	0	51223	338362	0	0	0	9084.3	0	100668	0	0	6802756	0	0	0	0	105401	0	0	5582640	0	1070007	459105	34804	473395	0	0	0	0	0	114967	866882	0	130581	0	0	0	175110
6295	0	20345530	13038647	222946	0	0	25909738	118386	4073.6	0	90312	1016828	90266	0	149573	10766	22350	9823.2	0	0	83578	0	34051112	43568	0	0	0	0	360568.5	7511004	0	0	0	0	119331	204303	0	0	2409896	0	621527	155797	0	0	0	0	0	0	0	0	70905	0	0	4125.2	19101	0	0	0	0	0	239058	431613	0	0	0	0	0	15480	0	19213	23229	3257898	0	0	0	0	84666	17489	0	20202890	43069	0	184790	0	144254	0	0	17779	0	0	92866	43105	0	0	0	0	0	0	0	0	0	0	0	0	0	104647
6303	0	3709735	235335	21864219	0	16022	5162801	964200	52613	0	158531	85547	136301	0	0	124541	0	20913	0	0	187262	127982	9253586	81475	0	0	0	0	471607.5	11441000	51658	0	0	5532.7	2904.1	170479	0	1128725	2239062	0	157114381	89144135	0	9042008	0	0	0	0	0	0	0	0	0	0	116350	0	0	0	0	0	5020104	1008995	2087210	247874	29369	0	114030	12250	0	0	13615	0	0	0	0	0	367007	10214	0	6206764	0	0	0	0	41994	0	0	8906394	0	769937	527149	29350	682538	0	4230.6	0	43890	0	0	631105	0	0	0	0	0	85444
6320	0	10797520	12314847	1266753	0	0	23462907	184514	0	0	152450	563521	67531	0	0	34657	0	0	0	0	189860	0	2504029	105903	0	0	0	0	246147.5	7149267	0	0	0	0	0	63264	75683	0	95363	0	1966755	41207	0	0	0	0	0	16476	0	0	0	0	0	28541	547577	33807	0	97733	0	0	4947495	2632607	3820689	1095089	132619	1923970	248337	0	24165	0	0	0	0	0	0	0	162346	0	0	4408970	0	0	584388	0	341877	0	0	0	0	0	23520	15137	256556	0	0	0	0	0	0	160462	0	0	0	0	0	20436
7012	0	6812826	1628260	40374084	0	0	7425020	269212	34260	10009	347573	0	1311796	0	131763	113903	0	33341	0	0	447903	0	65016105	187081	0	0	0	0	243023.5	0	0	0	0	0	75137	284037	0	0	4477721	0	112684839	52050471	0	2647111	0	20507	0	0	0	0	0	10852	0	0	789871	0	0	0	0	0	10994078	267136	4250230	0	0	0	464750	18639	0	25900	609287	0	0	0	410351	0	189519	0	0	66213705	0	0	1015282	0	592103	0	42468	5614538	0	5003386	360342	25699	849869	0	0	0	0	0	0	1765483	0	130337	307405	0	8530.7	0
7052	0	2813707	1196856	0	0	0	5324321	86134	0	0	87590	211833	58915	0	0	0	0	3064.2	0	0	94039	0	4651072	52814	21117	0	22990	0	340802	11796517	0	0	0	0	0	109901	0	0	1092891	0	198424	102927	0	0	37027	0	0	0	0	0	0	0	0	0	139130	0	0	0	0	0	259942	160366	260612	137286	0	188634	42958	0	0	0	0	0	0	0	0	0	57786	0	0	4301311	0	0	0	0	0	0	0	0	22131	0	63899	51531	329089	0	2767.1	0	0	0	0	0	0	0	0	0	0	187480
7068	0	14912350	4418696	14436966	0	33451	33242774	407216	8167	0	113854	737081	289559	0	0	16501	0	0	0	0	110455	0	33888361	47952	276706	0	0	0	367068	7521940	0	0	0	0	0	162071	0	0	1127468	0	15145461	7426611	0	633676	0	0	5645.6	0	0	0	36645	12804	0	0	238668	0	0	0	0	0	144921	0	119873	0	0	0	67306	9168.6	0	0	244139	0	0	0	0	0	97754	18623	0	23135979	107105	0	0	0	13756	0	0	388257	0	520814	46527	28164	437407	0	3583.6	0	0	0	0	0	0	0	0	0	0	164400
7118	0	3356861	13297939	0	0	16288	9952622	443194	0	0	120512	477399	185638	0	0	18002	0	8052.9	0	0	117799	0	12373756	80468	0	0	25187	3596	785076.5	24415876	0	0	0	0	20667	103038	0	0	1182941	0	291379	81296	0	0	37432	0	21739	0	0	0	42877	0	0	0	152237	0	0	17884	0	0	381077	281405	341004	278881	7434.3	340558	42717	0	0	0	0	0	0	0	15799	0	163847	0	0	9996644	0	0	0	0	3766.5	0	0	0	11263	0	198391	41331	633896	0	0	0	0	0	0	0	0	0	0	0	0	94399
7154	0	6340995	4020955	43878969	0	0	7083797	298512	0	0	193774	67187	0	0	0	28138	0	0	0	0	285926	0	32827430	105943	0	55316	0	0	1321859	37587641	0	0	0	33894	0	138120	15405	1049683	895952	0	73259366	17498611	0	1956631	0	0	37492	0	12319	0	0	0	0	30977	199739	0	0	6571	37126	0	5460011	1761038	984781	1198826	0	0	272537	11037	0	70709	128239	0	0	0	0	0	530328	0	0	61696172	0	0	0	0	98073	48250	0	1341810	0	1006538	333300	13602	514651	0	0	0	0	0	0	564061	0	0	123341	0	0	0
7169	0	13136359	5046774	0	29467	122912	39310112	121792	137899	0	326674	953464	133933	0	34884	5728.1	2554336	105602	0	0	349125	0	17931980	108431	0	0	0	0	848985	25308240	0	0	25851	21853	74712	249485	0	0	7906495	0	496168	144069	0	0	0	0	0	0	9389	0	0	0	0	22132392	379951	585263	0	0	558299	105325	1768866	113055801	901328	3427408	0	1204914	59030	15270	0	126345	0	10498192	6791847	0	0	0	45445	0	10085	49667093	0	0	212241	8122725	398863	518213	24967	0	0	0	155143	17785	540746	478812	9614.2	0	28629	2157146	0	150469	7789425	0	0	0	0	0
7174	0	12186233	4315775	1989769	105219	20850	23622430	239278	41813	7633.7	88437	676174	117778	0	0	24767	0	41104	0	0	83571	0	31564366	12157	0	0	0	0	675637.5	20726352	0	0	27969	0	41747	120377	0	0	4636348	0	13573037	940166	0	154201	0	0	0	0	0	0	0	0	0	219393	161933	0	0	0	0	0	1899030	5856906	811491	64374	0	0	142906	0	0	78965	5425	57163	0	0	0	0	226140	13427	0	30116495	0	0	167530	314167	80617	0	27214	0	0	57361	115616	27562	515900	0	9336.5	0	0	0	0	105413	0	0	0	0	0	0
7183	0	8917995	5790420	0	0	101812	30463842	479378	156877	0	105270	736762	219537	0	0	59971	0	0	0	0	124592	0	20775642	59342	0	0	0	0	1049380	29977885	0	0	0	0	171582	173873	177607	0	2356066	0	90803	34153	0	0	0	0	31215	0	7616.6	0	0	39410	0	130187	1092161	101478	0	27334	12290	0	5210182	7106017	4394633	2614909	150365	1714722	382919	0	0	40731	0	0	0	0	0	0	427172	0	0	17635099	61751	0	0	0	170267	0	0	0	0	0	138843	26358	0	0	0	0	0	0	0	65897	0	0	0	0	0	0
7188	0	1432448	932018	48716740	0	0	1398519	106228	0	0	84087	72468	62116	0	0	39231	0	0	0	0	65583	0	13092395	21696	0	0	24612	0	172299	4788924	0	37331	0	0	0	22540	0	76222	98394	0	62387392	11843872	106777	4163828	22891	0	4581.9	0	0	0	0	0	0	0	271480	60912	0	0	0	0	597298	161489	112130	1460280	0	0	180793	0	0	0	141156	0	0	0	0	0	104379	0	0	4890363	0	0	0	0	0	0	0	1464399	0	1490514	96018	40951	0	0	0	0	0	0	0	562772	0	0	53372	0	0	0
7204	0	21813014	18056928	43200938	0	517991	62085786	281109	531549	0	0	1074182	0	0	806212	0	181651	54438	0	0	0	0	22165980	0	0	0	0	0	171812	0	0	0	0	0	176553	152436	0	0	10609092	0	106263122	102584165	104823	8070050	0	0	0	0	0	0	0	102337	160041	51315237	5998852	131570	18908	0	11242141	213385	2558672	53517128	937891	356213	0	0	2216358	0	0	0	223917	1859706	27575465	0	0	0	296260	0	0	17067866	124936	0	386096	4184632	415492	0	516821	0	0	13914693	344405	0	0	388930	5572.5	99593	0	470724	0	136998	9303685	78056	3162433	0	0	0
7209	0	5520718	2528515	45337307	0	0	4328283	107630	0	46505	784852	0	327323	0	0	80624	0	0	0	0	1036561	0	88022367	257560	91326	0	0	0	942598	22296001	0	0	0	21121	10401	216430	0	1687734	951003	0	94999307	30353855	0	3865658	0	0	0	0	0	436530	0	59493	0	18429	196915	0	0	0	0	0	6424877	918570	573696	166185	9846.8	0	428786	0	0	24390	20250	0	0	0	0	0	415431	0	0	99490635	0	0	266123	0	100806	0	0	1659964	0	558060	179960	12289	801948	0	0	0	0	0	0	550341	0	0	0	0	0	0
